t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1
0.0001,7.672009886811272e+20,0.0,298.00000000000057,7.673847229452893e+16,7.646365013086744e+16,72743521492415.62
0.00021,3.759424500127777e+20,0.0,298.00000000000057,1.1809220554229118e+17,1.1739760487892208e+17,195593756181192.22
0.000331,2.7619850138892193e+20,0.0,298.00000000000057,1.5151228475157946e+17,1.502772686017087e+17,368572198889978.2
0.00046410000000000006,2.2538775620289344e+20,0.0,298.00000000000057,1.815114548475209e+17,1.7961909432489216e+17,595994353373766.5
0.0006105100000000001,1.930129987529822e+20,0.0,298.00000000000057,2.097705485205207e+17,2.0709758795946957e+17,884420690978887.6
0.0007715610000000001,1.6990020294544762e+20,0.0,298.00000000000057,2.371332088368689e+17,2.3354319590431206e+17,1242193018464263.8
0.0009487171000000002,1.5223640465802425e+20,0.0,298.00000000000057,2.64102882812264e+17,2.5944060174322352e+17,1679368513478719.2
0.0011435888100000003,1.3812406847259578e+20,0.0,298.00000000000057,2.9101942719193555e+17,2.8510590744035936e+17,2207814957636430.2
0.0013579476910000005,1.2649671157870119e+20,0.0,298.00000000000057,3.181351975186515e+17,3.107629149773843e+17,2841391749760019.0
0.0015937424601000006,1.1669841404130473e+20,0.0,298.00000000000057,3.4565215673973005e+17,3.365801577358765e+17,3596192203019898.5
0.001853116706110001,1.082974307847519e+20,0.0,298.00000000000057,3.737418126492116e+17,3.626905361229917e+17,4490838814746521.0
0.002138428376721001,1.0099479484604267e+20,0.0,298.00000000000057,4.0255690653916115e+17,3.8920250336430714e+17,5546830446282684.0
0.002452271214393101,9.457547108377264e+19,0.0,298.00000000000057,4.322388507862882e+17,4.162068167575249e+17,6788943952500814.0
0.0027974983358324116,8.88802193192391e+19,0.0,298.00000000000057,4.6292283388929184e+17,4.437807878516828e+17,8245694857988990.0
0.003177248169415653,8.378834001440137e+19,0.0,298.00000000000057,4.947415748017527e+17,4.719910246735108e+17,9949863043457540.0
0.0035949729863572187,7.92065531623433e+19,0.0,298.00000000000057,5.278282635395421e+17,5.008952088488127e+17,1.1939090452589014e+16
0.004054470284992941,7.506154830177313e+19,0.0,298.00000000000057,5.623190023972466e+17,5.305432216205416e+17,1.425655871854695e+16
0.004559917313492235,7.1294842114684486e+19,0.0,298.00000000000057,5.983549444353894e+17,5.6097780936837344e+17,1.6951755407188376e+16
0.005115909044841459,6.7859143222658466e+19,0.0,298.00000000000057,6.360842601964694e+17,5.922349091966377e+17,2.00813383012515e+16
0.005727499949325605,6.471573117965685e+19,0.0,298.00000000000057,6.756640249524024e+17,6.243437139178015e+17,2.371010780320299e+16
0.006400249944258166,6.183253414582053e+19,0.0,298.00000000000057,7.172620949527672e+17,6.573265310232506e+17,2.7912098096871764e+16
0.007140274938683983,5.91826971972192e+19,0.0,298.00000000000057,7.610590258486779e+17,6.91198475461746e+17,3.277179815296168e+16
0.007954302432552383,5.674350085293784e+19,0.0,298.00000000000057,8.072500763071773e+17,7.259670275924507e+17,3.83855139578085e+16
0.008849732675807622,5.449553322796425e+19,0.0,298.00000000000057,8.560473328441583e+17,7.616314834583588e+17,4.486288345090487e+16
0.009834705943388386,5.242204829534146e+19,-1.562415772256134e-308,298.00000000000057,9.076819868784463e+17,7.981823233338035e+17,5.232855553625547e+16
0.010918176537727226,5.050846239008019e+19,-8.569230733092964e-293,298.00000000000057,9.624067911423548e+17,8.356005256345944e+17,6.092404415039132e+16
0.012109994191499949,4.874195458627357e+19,-8.073700329486157e-278,298.00000000000057,1.0204987193049791e+18,8.738568563142275e+17,7.0809767700265576e+16
0.013420993610649945,4.711114598750268e+19,-1.2844619946231741e-263,298.00000000000057,1.0822618495453705e+18,9.129111685092077e+17,8.216728321966035e+16
0.01486309297171494,4.560583961556801e+19,-3.818278375643484e-250,298.00000000000057,1.1480304895148549e+18,9.527117531829124e+17,9.520172335467502e+16
0.016449402268886436,4.4216807360372695e+19,-2.32883392436535e-237,298.00000000000057,1.2181725563745057e+18,9.931947885596602e+17,1.1014444284208574e+17
0.01819434249577508,4.293561392020552e+19,-3.1780962055671085e-225,298.00000000000057,1.293093221156915e+18,1.0342839438572163e+18,1.2725587961390206e+17
0.02011377674535259,4.175447021960271e+19,-1.05172156823639e-213,298.00000000000057,1.3732388213994995e+18,1.075890200691463e+18,1.468286342522335e+17
