306.0667145907666; 3007549780689024
312.3387368916997; 2785680558257088
328.4465699736518; 4343773133900544
337.26333228436283; 5113022790799552
347.7086849199641; 6493519561504768
357.20068433572567; 5736064521661824
367.17472887293786; 8909002033024192
377.9548311151713; 6867535539063936
386.77464492667093; 9226800833790720
397.16370951020156; 11890669695903360
406.8312426753301; 13701598292707328
417.3202837131271; 19725933430822976
427.23679630351444; 23859300432345600
436.99169271950916; 30401126496251520
446.686185095185; 36372556217874620
456.72665411725364; 43324787009955140
467.0529497611011; 52365493737359040
476.92404421196164; 62373268682262400
483.56621404232334; 60654587716585790
486.40198519257814; 74636153427631420
494.65120317935; 86711768269460480
503.8971002998336; 96341121841181440
514.3616343600157; 107481948577967800
523.6905887856583; 117129074259372220
531.8850246047481; 131034773880302910
539.0161116469869; 145070588927033280
547.3036509284881; 157385928510770500
556.2058599696326; 169838180993645820
563.775263628029; 185716421356607600
571.8701716518271; 198169442793173570
577.8388907505696; 214059151168588740
584.0834918082348; 228136005819493950
584.4890391314799; 216593037645337150
592.8258296641486; 238933382301610050
602.5767089078574; 243334055537150820
612.5937078325186; 247715996657496420
621.3443698754243; 259668778275151400
629.6042481513705; 270198622483906850
632.5599074229134; 285400461593714530
638.2266698440776; 296896052016426240
646.0439465704119; 309885791125895500
651.0332457776988; 324941188209654500
660.1028956087498; 333999657616706100
663.0702571191763; 345318803764247550
668.7466298529991; 344949570994711600
669.2906120908849; 358892477771054600
675.1963590506767; 367159861399323000
679.5801041190372; 384532458666758000
688.4440991623278; 395751907016005100
695.92964445652; 412515895295216300
705.867028141043; 396148598323171600
716.423594649789; 398977596409830660
723.6334227537775; 401149751419020160
730.1897282291317; 422665275738494140
740.9096281383081; 423035918977124700
749.5584343805966; 427161175348880260
757.0591624451166; 438553097032814100
761.2275958159405; 428871107336335940
769.4737169426569; 428184624338319400
771.2491219168543; 419401769723258200
776.8801489401377; 422693235526243900
776.9528996965607; 394498891210336900
778.2173701627028; 391002939062856450
781.6236327453504; 368885367170303740
784.5774908907949; 350882151722950500
787.4508106334787; 332738674333362800
790.6844170611583; 316878257160195800
793.964244964494; 294028929363823900
795.3360584293267; 284277938658002800
799.1322582214605; 265583766324596830
802.4164169282245; 245042756755577540
806.091056320621; 225628233116003970
808.0230110178563; 216823032435804600
812.6159000675996; 199708031098261500
817.214581621498; 184058641801374270
821.0287929774219; 171952732287287800
825.1109767630978; 156453207685538240
831.6649243792841; 140612243597081020
839.0887302203294; 124879056497177600
840.0442892521403; 133011747177452800
845.658044832326; 118061831767132930
