t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1
2.4775642596484273,1.6941999602844477e+19,-5.112061547382849e-13,298.00000000000057,4.976583232500989e+19,2.9819843569247094e+18,4.678384501731944e+19
2.7254206856132703,1.6489986906599268e+19,-1.2102353881448607e-12,298.00000000000057,5.385299526457768e+19,3.024866945336262e+18,5.082812532604199e+19
2.9980627541745974,1.6017624850354422e+19,-2.51110678615522e-12,298.00000000000057,5.822008722357166e+19,3.071822082681527e+18,5.514826210122731e+19
3.2979690295920574,1.5526225617167442e+19,-4.615995920366587e-12,298.00000000000057,6.2876513040081805e+19,3.1232025778122076e+18,5.975330737176411e+19
3.6278659325512637,1.5017492277788686e+19,-7.61251353190007e-12,298.00000000000057,6.783075015197831e+19,3.1793832558971505e+18,6.46513637499832e+19
3.9907525258063905,1.4493527493599711e+19,-1.1428860483615873e-11,298.00000000000057,7.309026935200937e+19,3.2407602751251886e+18,6.984950587005165e+19
4.38992777838703,1.3956827764927007e+19,-1.588234635729461e-11,298.00000000000057,7.866150131987012e+19,3.3077498912429153e+18,7.535374815550659e+19
4.829020556225733,1.3410260330222397e+19,-2.080167227266012e-11,298.00000000000057,8.454986071802511e+19,3.3807866087436293e+18,8.116907076388857e+19
5.312022611848307,1.285702039739719e+19,-2.6147072859698e-11,298.00000000000057,9.075983805591206e+19,3.4603206802345984e+18,8.729951395158319e+19
5.843324873033138,1.2300567427597974e+19,-3.2062886723478655e-11,298.00000000000057,9.729516644096297e+19,3.5468149544332544e+18,9.37483479768468e+19
6.427757360336453,1.1744540656885213e+19,-3.88584424224614e-11,298.00000000000057,1.041590656343399e+20,3.640741129098601e+18,1.0051832090261542e+20
7.0706330963700985,1.1192655966667743e+19,-4.6962837108613766e-11,298.00000000000057,1.1135455962736327e+20,3.7425755368859704e+18,1.0761198038708317e+20
7.777796406007109,1.0648588398962831e+19,-5.690162034856054e-11,298.00000000000057,1.1888485666565993e+20,3.8527946752713994e+18,1.1503205817792895e+20
8.555676046607822,1.011584687541707e+19,-6.931571422970778e-11,298.00000000000057,1.267537730308527e+20,3.9718707775873556e+18,1.2278189832297665e+20
9.411343651268604,9.597649648316656e+18,-8.501954439677958e-11,298.00000000000057,1.3496617502306207e+20,4.1002677973068375e+18,1.308659031684133e+20
10.352578016395466,9.096810290930343e+18,-1.0509135893347785e-10,298.00000000000057,1.4352840874946278e+20,4.238438224605582e+18,1.3928996633079169e+20
11.387935818035013,8.615644244478874e+18,-1.3099810295099008e-10,298.00000000000057,1.524486857633247e+20,4.386821154441431e+18,1.4806186026798852e+20
12.526829399838515,8.155906541698898e+18,-1.6477011835925133e-10,298.00000000000057,1.6173739727885235e+20,4.545841145612914e+18,1.5719155163498866e+20
13.779612339822368,7.718756475738513e+18,-2.0925405514843355e-10,298.00000000000057,1.714073250953865e+20,4.715912703251944e+18,1.6669140772559382e+20
15.157673573804606,7.304776531534421e+18,-2.684885489548743e-10,298.00000000000057,1.814737554330851e+20,4.897439689983354e+18,1.765763108969338e+20
16.67354093118507,6.914012015375304e+18,-3.4827206472163984e-10,298.00000000000057,1.9195448122062075e+20,5.090822700757115e+18,1.8686365348233688e+20
18.340995024303577,6.546046614958749e+18,-4.5703342411728996e-10,298.00000000000057,2.0286971387796754e+20,5.296465106100208e+18,1.975732435308517e+20
20.175194526733936,6.200096673707302e+18,-6.071845555828305e-10,298.00000000000057,2.1424192838618605e+20,5.514780200377402e+18,2.0872714272876305e+20
22.192813979407333,5.875113533094517e+18,-8.172519038310457e-10,298.00000000000057,2.2609567190323905e+20,5.746198548401438e+18,2.2034946766879657e+20
24.41219537734807,5.569882978969049e+18,-1.115283412207061e-09,298.00000000000057,2.3845736667133372e+20,5.991174910281134e+18,2.3246618583259995e+20
