300.190472593,9.287717849392202e+16
300.590472593,-1.2746228200551837e+17
300.990472593,-2.9890317454321296e+16
301.390472593,-1.2722307990399555e+17
301.790472593,-7.95803804764575e+16
302.190472593,8.798696376396166e+16
302.590472593,-9.084679093682534e+16
302.990472593,1.3902579579177968e+17
303.390472593,-5.051116844183221e+16
303.790472593,4.972821192705784e+16
304.190472593,1.7185908113537432e+16
304.590472593,-7113917440678992.0
304.990472593,-8.484895169994166e+16
305.390472593,4.78857848686321e+16
305.790472593,9.042831412450402e+16
306.190472593,7.1160985730214296e+16
306.590472593,7.103940886232211e+16
306.990472593,-1.1772218418679043e+17
307.390472593,-1.7187487007832728e+16
307.790472593,-4.865673040559667e+16
308.190472593,6.262497054514024e+16
308.590472593,1.918125102760841e+17
308.990472593,5.50143411867181e+16
309.390472593,-4.378480927599973e+16
309.790472593,2.484897069647636e+16
310.190472593,1.4430334842543706e+17
310.590472593,1.371347292370052e+17
310.990472593,2.0862774612603046e+17
311.390472593,9.644456679420478e+16
311.790472593,1.824423595249899e+17
312.190472593,7.974104737417254e+16
312.590472593,2.6129537068494336e+16
312.990472593,-2.3028470610328464e+16
313.390472593,1.6314448455146608e+17
313.790472593,-5.939293331961389e+16
314.190472593,7.222450908098317e+16
314.590472593,9.663329264802059e+16
314.990472593,8.951134002246837e+16
315.390472593,4.666042260851455e+16
315.790472593,5.770666509442725e+16
316.190472593,1.2404333862420189e+17
316.590472593,9.164909551351835e+16
316.990472593,1.1840847351835288e+17
317.390472593,1.6510746613547914e+17
317.790472593,2.658153271651561e+17
318.190472593,1.4699703957948915e+17
318.590472593,2.1411906509482378e+17
318.990472593,1.3668961127140306e+17
319.390472593,5.361027083283184e+16
319.790472593,3.828376308048787e+16
320.190472593,1.5869521762507242e+17
320.590472593,1.4704393688467898e+17
320.990472593,1.7341278343057133e+17
321.390472593,2.219580442455598e+17
321.790472593,2.3672406220742234e+17
322.190472593,2.3375540793375942e+17
322.590472593,2.975821963946216e+17
322.990472593,2.6314442482515408e+17
323.390472593,1.4040001746519733e+17
323.790472593,2.2136856838044214e+17
324.190472593,2.124947705330903e+17
324.590472593,3.676533721521275e+17
324.990472593,2.7494241791361923e+17
325.390472593,2.74368011649003e+17
325.790472593,3.3491351552929805e+17
326.190472593,1.1975523646345606e+17
326.590472593,2.7242766470278426e+17
326.990472593,2.1338090418581574e+17
327.390472593,3.3411835138430464e+17
327.790472593,2.4488614239923034e+17
328.190472593,3.6010288932869523e+17
328.590472593,2.6330485682871834e+17
328.990472593,5.320328978234806e+17
329.390472593,1.3591504987984854e+17
329.790472593,2.8269787461787062e+17
330.190472593,3.313540858961147e+17
330.590472593,2.3114302881965926e+17
330.990472593,2.6925484361069677e+17
331.390472593,3.5864080243987494e+17
331.790472593,3.3577779751053357e+17
332.190472593,1.6502201448606253e+17
332.590472593,3.5378535638879674e+17
332.990472593,3.165552393521662e+17
333.390472593,3.323312502161071e+17
333.790472593,3.3123696880487226e+17
334.190472593,3.162222819886002e+17
334.590472593,2.9418353257457325e+17
334.990472593,4.421681620409014e+17
335.390472593,4.612036216152485e+17
335.790472593,3.666733505083068e+17
336.190472593,4.467993514723354e+17
336.590472593,5.0314769396843674e+17
336.990472593,5.071683000570407e+17
337.390472593,4.900364112995753e+17
337.790472593,5.1919023186101696e+17
338.190472593,5.1121282605362534e+17
338.590472593,5.2322131279837005e+17
338.990472593,5.4794267898022515e+17
339.390472593,3.9659599019455174e+17
339.790472593,5.838656361489069e+17
340.190472593,6.531343748262696e+17
340.590472593,3.6475514213668166e+17
340.990472593,6.886954688238262e+17
341.390472593,5.3758111936929664e+17
341.790472593,6.243779918799005e+17
342.190472593,5.5928701181753024e+17
342.590472593,6.351125707058802e+17
342.990472593,5.496976812289846e+17
343.390472593,6.352068925470413e+17
343.790472593,6.31462858086198e+17
344.190472593,5.88652159314525e+17
344.590472593,6.887965352821277e+17
344.990472593,7.3902799434748e+17
345.390472593,7.020989694826355e+17
345.790472593,6.772850205463217e+17
346.190472593,6.570015867661958e+17
346.590472593,5.576652728818061e+17
346.990472593,5.6926197677100915e+17
347.390472593,6.179517750618876e+17
347.790472593,5.903881619487334e+17
348.190472593,8.132841733545121e+17
348.590472593,7.72192266656577e+17
348.990472593,7.333401068704632e+17
349.390472593,6.774413695531759e+17
349.790472593,7.167075600338108e+17
350.190472593,8.24500610219491e+17
350.590472593,7.406546149467796e+17
350.990472593,7.708935215997059e+17
351.390472593,9.591982610782875e+17
351.790472593,8.145751032792851e+17
352.190472593,8.139960450693156e+17
352.590472593,9.027363833945263e+17
352.990472593,8.807677346184037e+17
353.390472593,7.926500439505271e+17
353.790472593,8.115567445120748e+17
354.190472593,8.228219686491569e+17
354.590472593,8.146124981630679e+17
354.990472593,7.48198853839024e+17
355.390472593,8.163358633989437e+17
355.790472593,9.233896461834687e+17
356.190472593,9.768975840824575e+17
356.590472593,8.194476314284205e+17
356.990472593,9.943337616326831e+17
357.390472593,9.844342426305257e+17
357.790472593,8.612913624287041e+17
358.190472593,1.0054065920854106e+18
358.590472593,9.918135825754259e+17
358.990472593,1.0018045454545797e+18
359.390472593,1.055743377851751e+18
359.790472593,9.817075709741015e+17
360.190472593,9.230475887173604e+17
360.590472593,9.573695241991296e+17
360.990472593,9.51225720688239e+17
361.390472593,1.1482291224702875e+18
361.790472593,1.2420642907395023e+18
362.190472593,9.31196993159681e+17
362.590472593,1.197055896926255e+18
362.990472593,1.1897959173601592e+18
363.390472593,1.1126774486070262e+18
363.790472593,1.096194346909891e+18
