328.06975318260874; 105285373536100350
361.8287942975095; 145245234482950140
395.56583108369495; 118605327185051650
429.2984670041374; 78645466238197760
463.03990465606597; 65325512589246460
496.801879681462; 114165342635397120
530.5442953035557; 103805378686218240
564.2896448361447; 102325383836332030
600.0070013516889; -10154224754806784
629.7945754810443; 168713724245385200
654.3250011327789; 242924894575255550
678.2204447273027; 827100004607799300
710.8467868259578; 1086521959008788500
730.5567975338101; 1162001696352841700
747.5705444964234; 1588240213119258600
770.1997961471624; 1987838822587773000
795.6852096651379; 2520636968545796000
821.0738041367665; 2760396134226903000
840.985521191175; 3446373747147858000
863.8910005150526; 4682021447315501000
900.6942671599426; 5424386864017011000
912.3072716826906; 6527279026150113000
941.8232914391965; 7910778211821111000
967.2595619563747; 9004124407172465000
969.2685571680748; 8701095461658841000
980.7548167574232; 9420372958702170000
986.5463560752709; 9926531197362290000
990.0570825836073; 11048513302034428000
998.0854260535357; 10805648138193025000
1012.6027819234065; 12187593329271642000
1026.8230793556218; 12670441649046100000
1036.1898820031195; 13783989774098362000
1063.7543622951264; 14745986426522567000
1086.560430951719; 15950955947730485000
1105.6549072376442; 16352076837616026000
1137.4752789754186; 17333491022470701000
1153.0969943818002; 17923831368192188000
1188.8790925222754; 18007303077725612000
1215.8860320231465; 17470952944127869000
1219.490781153275; 17032726469077398000
1234.3855112606118; 16719707558327060000
1252.9835698907214; 16266829134262743000
1256.8495418374548; 15808622728738845000
1278.7946474736823; 14960876369327071000
1302.0361523029515; 15305164319248826000
1316.8650700615196; 13851477539253045000
1346.4784956464719; 12692641571794350000
1360.1534524653612; 12335539957301058000
1369.669591157073; 11955604136552421000
1393.1476231141207; 11519597653776773000
1417.529984082856; 11172686860964106000
1442.3669055843397; 10688432546082260000
1467.5463122376486; 10295049914983254000
1497.489802753329; 10135210471195847000
1512.7729616537486; 9781914557745113000
1532.0072597312812; 9633492217085379000
1540.3163142974379; 9247879558948260000
1566.8753190134294; 8774355206728069000
1590.6840026833047; 8487976203275633000
1603.814048497191; 8102839257768835000
1623.7992600095085; 7795338613530204000
1635.3571908409579; 7515619586902243000
1654.9005554326736; 7086717079406037000
1668.8448452350374; 6734182306163812000
1681.680703652253; 6431375359877669000
1705.1299832864463; 5908345179928879000
1724.6925649919065; 5537606470033091000
1733.0168025448768; 5197947651984851000
1746.9895512790458; 4931548579005841000
1755.3115883991445; 4585229784133128000
1779.0300543212873; 4025791730877206500
1807.0569678058714; 3739412727424770000
1825.2325433246488; 3426393816674431000
1850.378210007261; 2930891540933472000
1876.2271350356123; 2861627781958926300
1897.9919588574005; 2347181572139462700
1914.793388497166; 2130806325086511000
1948.4820891079405; 1957868926877634600
1972.6011658386728; 1759801216117739500
2002.6081797078787; 1630102924587389000
2038.3782069023155; 1677039904112263200
2072.0712350310705; 1517200460324855800
2102.9333329228493; 1300529214301929500
2133.803645764015; 1108721881757040600
2167.51574431099; 1006602237115084800
2201.227842857965; 904482592473133000
2234.9854170176177; 940002468870332400
2268.7268546695464; 926682515221381100
2288.4016584514543; 895602623373832200
