t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
14.595062043810614,300.0000000000006,2.682284481913174e+19,5.894582419049726e+16,2.342399147622836e+19,3.123198863497114e+18,2.1670865521580474e+17
15.862667007315464,300.0000000000006,2.797724804144194e+19,6.157199947379855e+16,2.4423104862828614e+19,3.256413981710482e+18,2.361571974290679e+17
17.2316803679007,300.0000000000006,2.917397842762749e+19,6.429334272099861e+16,2.545806629553834e+19,3.394408839405111e+18,2.5720994996307757e+17
18.710214797332757,300.0000000000006,3.0414943338679222e+19,6.711295705039859e+16,2.6530438116174266e+19,3.5373917488232366e+18,2.800005166313605e+17
20.30703198111938,300.0000000000006,3.1702113177274044e+19,7.003530625159405e+16,2.7641827155679396e+19,3.685576954090587e+18,3.04673761252486e+17
22.031594539608932,300.0000000000006,3.303752586775551e+19,7.306514333560904e+16,2.879388877485169e+19,3.8391851699802266e+18,3.313867795880201e+17
23.894122102777647,300.0000000000006,3.4423300746079326e+19,7.620680113815131e+16,2.9988338825625604e+19,3.998445176750079e+18,3.603099425655535e+17
25.6186846612672,300.0000000000006,3.5661367864513683e+19,7.912832912723155e+16,3.105448681973957e+19,4.1405982426319437e+18,3.871544730149546e+17
27.481212224435914,300.0000000000006,3.6952278695879295e+19,8.211027947847885e+16,3.216525318526266e+19,4.288700424701691e+18,4.162148064364742e+17
29.49274199265813,300.0000000000006,3.8298777164207464e+19,8.51739689795775e+16,3.3322878203349647e+19,4.443050427113286e+18,4.476745647649867e+17
31.66519414233812,300.0000000000006,3.9703357933890224e+19,8.834686756314613e+16,3.4529362218445513e+19,4.603914962459402e+18,4.817338854221942e+17
33.676723910560334,300.0000000000006,4.096379454253996e+19,9.13070904015676e+16,3.5611009693447274e+19,4.748134625792972e+18,5.133431328981798e+17
35.849176060240325,300.0000000000006,4.228343152238707e+19,9.433998897661269e+16,3.6742528453667357e+19,4.899003793822313e+18,5.475592859207968e+17
38.19542438189472,300.0000000000006,4.366516214233113e+19,9.74674317765461e+16,3.792626138053428e+19,5.056834850737907e+18,5.84598479282442e+17
40.72937256928146,300.0000000000006,4.511166619965136e+19,1.0071820066732176e+17,3.916433971578691e+19,5.221911962104921e+18,6.246963210922377e+17
43.07562089093585,300.0000000000006,4.641366858624109e+19,1.0376255931429331e+17,4.02776448677514e+19,5.370352649033522e+18,6.619085101419135e+17
45.60956907832259,300.0000000000006,4.778071660030258e+19,1.0688946896023622e+17,4.144556351823759e+19,5.526075135765012e+18,7.021884773397706e+17
47.955817399976986,300.0000000000006,4.90147493858855e+19,1.0978627522708261e+17,4.249888185970047e+19,5.666517581293399e+18,7.395636696646002e+17
50.48976558736373,300.0000000000006,5.031414045283697e+19,1.127554668063201e+17,4.3607092511409e+19,5.814279001521202e+18,7.800134731004943e+17
53.22642962974141,300.0000000000006,5.168211449316483e+19,1.1582910780509909e+17,4.477278782289883e+19,5.969705043053176e+18,8.237925194077791e+17
56.18202679550931,300.0000000000006,5.312171032509674e+19,1.1903949358596891e+17,4.5998375719390765e+19,6.133116762585435e+18,8.711783495346437e+17
58.91869083788699,300.0000000000006,5.4423369649573945e+19,1.220594342164576e+17,4.710543780577403e+19,6.280725040769871e+18,9.1514736881366e+17
61.87428800365489,300.0000000000006,5.5795933239303406e+19,1.2517550840203301e+17,4.827178538789829e+19,6.436238051719772e+18,9.627342912833829e+17
65.06633294268421,300.0000000000006,5.724287571275695e+19,1.2840995418083818e+17,4.9500200260939555e+19,6.600026701458604e+18,1.0142387961780367e+18
68.02193010845211,300.0000000000006,5.855330732685955e+19,1.3144417327034656e+17,5.0611620436652335e+19,6.748216058220308e+18,1.0620266587166861e+18
71.21397504748144,300.0000000000006,5.993733081409463e+19,1.34575650907645e+17,5.178442198548475e+19,6.904589598064635e+18,1.1137435796376326e+18
74.66138358163312,300.0000000000006,6.13986223235394e+19,1.3782991176311592e+17,5.302153904242567e+19,7.069538538990088e+18,1.1697148303605875e+18
77.85342852066245,300.0000000000006,6.272385320919492e+19,1.408873083376219e+17,5.414234233706892e+19,7.218978978275857e+18,1.221644585512541e+18
81.30083705481412,300.0000000000006,6.4125348212098425e+19,1.4404699213300843e+17,5.5326582387753026e+19,7.376877651700404e+18,1.277841180512066e+18
85.02403827169793,300.0000000000006,6.560698046460775e+19,1.4733452647538115e+17,5.65773426244056e+19,7.54364568325408e+18,1.3386576304727685e+18
88.47144680584961,300.0000000000006,6.695216896235939e+19,1.5042765932407235e+17,5.7711759602442396e+19,7.694901280325652e+18,1.395080420267332e+18
92.19464802273342,300.0000000000006,6.837633264379891e+19,1.5362661978329568e+17,5.891167886199152e+19,7.854890514932202e+18,1.456136647091932e+18
95.6420565568851,300.0000000000006,6.967121917026384e+19,1.566129270386649e+17,6.000161522630393e+19,8.000215363507193e+18,1.512775653414109e+18
99.3652577737689,300.0000000000006,7.104416342082e+19,1.5969446826904685e+17,6.115624433081495e+19,8.154165910775325e+18,1.5740587109607588e+18
103.38631508800341,300.0000000000006,7.249932405518101e+19,1.629045800234134e+17,6.237886789200811e+19,8.317182385601082e+18,1.6403691975484695e+18
107.10951630488722,300.0000000000006,7.382349953639865e+19,1.659295631530138e+17,6.349031446868284e+19,8.465375262491045e+18,1.7018802420718628e+18
111.13057361912173,300.0000000000006,7.522853582433912e+19,1.6906655825037738e+17,6.466856126581387e+19,8.622474835441848e+18,1.7684331648331172e+18
115.47331551849501,300.0000000000006,7.671875122246074e+19,1.7234147341960013e+17,6.59170285969082e+19,8.788937146254427e+18,1.8404440058785943e+18
119.49437283272952,300.0000000000006,7.807565895520811e+19,1.7543139140492896e+17,6.705263477722358e+19,8.94035130362981e+18,1.9072414829498877e+18
123.8371147321028,300.0000000000006,7.951629997364591e+19,1.7863706842655347e+17,6.8257191578467525e+19,9.100958877129004e+18,1.9795124496229402e+18
127.85817204633732,300.0000000000006,8.082945705938221e+19,1.8163720653661328e+17,6.9354065979428725e+19,9.24720879725716e+18,2.0465450761598287e+18
132.2009139457106,300.0000000000006,8.222519983524774e+19,1.8474006090344528e+17,7.0518879295646065e+19,9.40251723941948e+18,2.119063239278837e+18
136.89107519703373,300.0000000000006,8.3708118266584e+19,1.879802670586017e+17,7.175525236637083e+19,9.56736698218278e+18,2.197518650971897e+18
141.233817096407,300.0000000000006,8.506048913902631e+19,1.910408394012571e+17,7.288161390115536e+19,9.717548520154053e+18,2.2702858783157896e+18
145.92397834773013,300.0000000000006,8.649852014007935e+19,1.9422167574446976e+17,7.407819848541254e+19,9.877093131388342e+18,2.349006847534131e+18
150.9893524991591,300.0000000000006,8.802697960049979e+19,1.9754841265360646e+17,7.53487584477233e+19,1.004650112636311e+19,2.4341716137597983e+18
155.67951375048224,300.0000000000006,8.942136950553453e+19,2.0069431553959344e+17,7.650663020108407e+19,1.0200884026811212e+19,2.513160962099707e+18
160.74488790191123,300.0000000000006,9.09046049417626e+19,2.0396331484103043e+17,7.773708510787047e+19,1.0364944681049401e+19,2.598611838001795e+18
165.43504915323436,300.0000000000006,9.22588684815727e+19,2.0702864856013696e+17,7.885939385801528e+19,1.0514585847735364e+19,2.677860127262056e+18
170.50042330466334,300.0000000000006,9.370070313208342e+19,2.1020377527462717e+17,8.005316105142918e+19,1.0673754806857226e+19,2.7635834985224315e+18
175.97102738820666,300.0000000000006,9.523514238480006e+19,2.135238271384078e+17,8.13223276672993e+19,1.0842977022306578e+19,2.8563138680558316e+18
181.03640153963565,300.0000000000006,9.663659418477108e+19,2.1666622630341168e+17,8.24802494453126e+19,1.0997366592708344e+19,2.942311920446866e+18
186.50700562317897,300.0000000000006,9.812903942886995e+19,2.199355601638683e+17,8.371214838637047e+19,1.1161619784849406e+19,3.0353356974862223e+18
191.57237977460795,300.0000000000006,9.949310760084388e+19,2.2300429452087667e+17,8.483691505354727e+19,1.1311588673806303e+19,3.1215995789695596e+18
197.04298385815127,300.0000000000006,1.009468553436371e+20,2.2618637990706928e+17,8.603449911151187e+19,1.1471266548201585e+19,3.214903304016634e+18
202.95123626837804,300.0000000000006,1.0249554525888424e+20,2.2951687523948378e+17,8.730900371874621e+19,1.1641200495832834e+19,3.3158241690657746e+18
208.42184035192136,300.0000000000006,1.0391131791991767e+20,2.3267222081613696e+17,8.847285488050564e+19,1.1796380650734084e+19,3.40941016786202e+18
214.33009276214813,300.0000000000006,1.0542040220379203e+20,2.359579167350899e+17,8.971218647153231e+19,1.1961624862870983e+19,3.5106329526537477e+18
219.80069684569145,300.0000000000006,1.0680082414208793e+20,2.39044627877685e+17,9.084466486687443e+19,1.2112621982249923e+19,3.6044926650859034e+18
225.7089492559182,300.0000000000006,1.0827321854252161e+20,2.4224789898769696e+17,9.205144131459495e+19,1.2273525508612663e+19,3.70600382032641e+18
232.08986185896313,300.0000000000006,1.0984307762320395e+20,2.456031125813167e+17,9.333677796757889e+19,1.2444903729010512e+19,3.8157928140333983e+18
237.9981142691899,300.0000000000006,1.1127928854797525e+20,2.487847544784331e+17,9.451139041505291e+19,1.2601518722007063e+19,3.9175946564369224e+18
244.37902687223482,300.0000000000006,1.1281131929742927e+20,2.5209995417221824e+17,9.5763109770838e+19,1.2768414636111727e+19,4.027694936307444e+18
250.28727928246158,300.0000000000006,1.1421369280449769e+20,2.552167058224018e+17,9.690767382659683e+19,1.2921023176879573e+19,4.1297790951990093e+18
256.6681918855065,300.0000000000006,1.1571052839720367e+20,2.5845293617770723e+17,9.812814582481335e+19,1.3083752776641772e+19,4.2401768595710095e+18
263.559577496795,300.0000000000006,1.1730755099191897e+20,2.618447944943119e+17,9.942894571226538e+19,1.325719276163538e+19,4.3595677235240387e+18
269.9404900998399,300.0000000000006,1.1876953415702684e+20,2.6506391333501238e+17,1.0061841627116544e+20,1.3415788836155392e+19,4.470265136371034e+18
276.8318757111284,300.0000000000006,1.2033004555205994e+20,2.6841978149817e+17,1.0188674871083413e+20,1.3584899828111229e+19,4.5899772316164557e+18
283.21278831417334,300.0000000000006,1.2175931022866134e+20,2.7157690249593302e+17,1.030471476058057e+20,1.3739619680774097e+19,4.700966039585733e+18
290.10417392546185,300.0000000000006,1.2328572989273222e+20,2.7485609689119824e+17,1.042851958399311e+20,1.3904692778657479e+19,4.820985177252507e+18
297.54687038565345,300.0000000000006,1.2491526731620211e+20,2.7829481697104806e+17,1.056054714427186e+20,1.4080729525695824e+19,4.950771530816708e+18
304.43825599694196,300.0000000000006,1.2640781053945692e+20,2.815609716280231e+17,1.0681336764163146e+20,1.4241782352217537e+19,5.07109957398001e+18
311.88095245713356,300.0000000000006,1.2800179672633437e+20,2.8496722091042077e+17,1.0810201066257506e+20,1.441360142167668e+19,5.201217421172403e+18
318.7723380684221,300.0000000000006,1.2946243211000336e+20,2.881737057134462e+17,1.092815402044232e+20,1.4570872027256422e+19,5.321846172610458e+18
326.21503452861367,300.0000000000006,1.3102312194661607e+20,2.9150473626317376e+17,1.1054059092475324e+20,1.4738745456633766e+19,5.452280828966017e+18
333.1064201399022,300.0000000000006,1.324539225499955e+20,2.9463681526344544e+17,1.1169360869395859e+20,1.4892481159194466e+19,5.573195881579188e+18
340.5491166000938,300.0000000000006,1.3398345427185153e+20,2.978936175332621e+17,1.1292496606577836e+20,1.5056662142103775e+19,5.703932446436318e+18
348.5872287771007,300.0000000000006,1.3561790679779595e+20,3.013119596938814e+17,1.142393866738579e+20,1.523191822318106e+19,5.845289941063217e+18
356.0299252372923,300.0000000000006,1.3711629726369656e+20,3.0456107682449e+17,1.1544300540560046e+20,1.5392400720746734e+19,5.976330060524964e+18
364.06803741429917,300.0000000000006,1.3871797584942991e+20,3.079530437812069e+17,1.1672824308932569e+20,1.556376574524341e+19,6.118013971079796e+18
371.51073387449077,300.0000000000006,1.4018687261800786e+20,3.1114834910273696e+17,1.1790562398894393e+20,1.5720749865192528e+19,6.249350414768744e+18
379.54884605149766,300.0000000000006,1.4175769016851476e+20,3.144711729422874e+17,1.191634168082779e+20,1.5888455574437052e+19,6.391346612857686e+18
386.99154251168926,300.0000000000006,1.4319886547049524e+20,3.1759748809646637e+17,1.2031614941324612e+20,1.6042153255099488e+19,6.522965314053332e+18
395.02965468869616,300.0000000000006,1.4474066087529225e+20,3.208511341203077e+17,1.2154813280389623e+20,1.6206417707186166e+19,6.66525923008966e+18
403.71081583986364,300.0000000000006,1.445416488313239e+20,1.1291532355868074e+16,1.216099973943939e+20,1.6214666319252519e+19,6.705693585321708e+18
413.0864698831245,300.0000000000006,1.4449891658247873e+20,2651278210484441.0,1.2157375878375337e+20,1.6209834504500457e+19,6.712672016014578e+18
421.767631034292,300.0000000000006,1.4446782752319408e+20,1959828954122345.5,1.2154326816067953e+20,1.620576908809062e+19,6.716830445469943e+18
431.14328507755283,300.0000000000006,1.4443882847727781e+20,1628973319454574.8,1.215149765526916e+20,1.620199687369221e+19,6.720226077574696e+18
431.5432850775528,300.0000000000006,1.4443759832055793e+20,1617038135672320.0,1.2151377528340844e+20,1.6201836704454451e+19,6.720369294559644e+18
431.9432850775528,300.0000000000006,1.4443637490826614e+20,1605717249871877.0,1.2151258081997939e+20,1.620167744266392e+19,6.72051092837313e+18
432.34328507755276,300.0000000000006,1.4443515808109329e+20,1594703680046265.8,1.215113932489658e+20,1.62015190998621e+19,6.720651028585504e+18
432.74328507755274,300.0000000000006,1.4443394770904995e+20,1583931346147534.0,1.2151021247491491e+20,1.620136166332199e+19,6.720789639466977e+18
433.1432850775527,300.0000000000006,1.4443274367089684e+20,1573381221910830.5,1.21509038370792e+20,1.6201205116105603e+19,6.720926802777448e+18
433.5432850775527,300.0000000000006,1.444315458501476e+20,1563043715374302.0,1.2150787080711014e+20,1.6201049440948015e+19,6.721062558374195e+18
433.9432850775527,300.0000000000006,1.444303541341664e+20,1552911337651816.0,1.2150670965743138e+20,1.6200894620990857e+19,6.721196944406599e+18
434.34328507755265,300.0000000000006,1.4442916841386508e+20,1542977265352395.0,1.2150555479927035e+20,1.620074063990272e+19,6.721329997426863e+18
434.7432850775526,300.0000000000006,1.444279885835216e+20,1533235047901293.0,1.215044061141122e+20,1.6200587481881629e+19,6.721461752479999e+18
435.1432850775526,300.0000000000006,1.4442681454062789e+20,1523678537141861.0,1.2150326348726978e+20,1.620043513163596e+19,6.721592243185182e+18
