t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
444.71106848695683,300.0000000000006,1.183104807793846e+20,1.3097604421087171e+17,8.894525967084092e+19,2.1795419716742332e+19,7.438825347590569e+18
445.1110684869568,300.0000000000006,1.182354780375578e+20,1.3052996130933805e+17,8.886257571292981e+19,2.180284719577441e+19,7.439525167544328e+18
445.5110684869568,300.0000000000006,1.1816102741946871e+20,1.300887653855792e+17,8.87804569317928e+19,2.1810261410356355e+19,7.440220311933957e+18
445.91106848695676,300.0000000000006,1.180871178817788e+20,1.2965236023856714e+17,8.869889073998016e+19,2.1817663674936173e+19,7.440911106623908e+18
446.31106848695674,300.0000000000006,1.180137387884605e+20,1.292206524734756e+17,8.86178650768489e+19,2.1825055206810018e+19,7.441597852328209e+18
446.7110684869567,300.0000000000006,1.1794087988702439e+20,1.2879355139060219e+17,8.85373683758704e+19,2.183243713295697e+19,7.44228082680648e+18
447.1110684869567,300.0000000000006,1.178685312867566e+20,1.2837096888000805e+17,8.845738953468641e+19,2.1839810496353325e+19,7.442960286836943e+18
447.5110684869567,300.0000000000006,1.1779668343873987e+20,1.2795281932150126e+17,8.837791788761586e+19,2.1847176261810237e+19,7.443636469992331e+18
447.91106848695665,300.0000000000006,1.177253271174589e+20,1.2753901948961326e+17,8.829894318035278e+19,2.185453532137507e+19,7.444309596241468e+18
448.31106848695663,300.0000000000006,1.1765445340382447e+20,1.2712948846325579e+17,8.822045554663347e+19,2.186188849933176e+19,7.444979869396174e+18
448.7110684869566,300.0000000000006,1.1758405366946793e+20,1.2672414753976094e+17,8.814244548667428e+19,2.186923655683336e+19,7.445647478420623e+18
449.1110684869566,300.0000000000006,1.1751411956217851e+20,1.2632292015304168e+17,8.806490384721099e+19,2.1876580196196364e+19,7.446312598618266e+18
449.51106848695656,300.0000000000006,1.1744464299237451e+20,1.259257317956213e+17,8.798782180298567e+19,2.1883920064884044e+19,7.446975392709249e+18
449.91106848695654,300.0000000000006,1.1737561612050814e+20,1.2553250994430365e+17,8.791119083955064e+19,2.1891256759203127e+19,7.447636011810194e+18
450.3110684869565,302.48854789565155,1.1728866325948552e+20,1.4015161215689922e+17,8.779952609062951e+19,2.1900513656571183e+19,7.448471900128022e+18
450.7110684869565,305.6885478956517,1.1717235782135072e+20,1.6102306904497654e+17,8.764875863947975e+19,2.1912978767779414e+19,7.449597345046739e+18
451.11106848695647,308.88854789565215,1.1701828772477026e+20,1.841267744219315e+17,8.74533423766348e+19,2.192971585256512e+19,7.451102721148484e+18
451.51106848695645,312.0885478956507,1.1681628927648493e+20,2.0946534467980112e+17,8.720161579768511e+19,2.1952103859595153e+19,7.453104274524969e+18
451.9110684869564,315.288547895651,1.1655437658129121e+20,2.3696569313851232e+17,8.687972058973513e+19,2.198193861261031e+19,7.455751685807358e+18
452.3110684869564,318.48854789565155,1.1621881076253468e+20,2.6645155856612368e+17,8.647156025582068e+19,2.2021560998404428e+19,7.459237949743609e+18
